Cas9708	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
0	181.16346475028	119.098650899605	181.16346475028	119.098650899605	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	180.575640516253	120.700271876017	180.575640516253	120.700271876017	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.391348375709	120.241071142444	181.391348375709	120.241071142444	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	179.683330141411	118.645697800772	179.683330141411	118.645697800772	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.514675177195	119.953220040448	181.514675177195	119.953220040448	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.49487203076	121.232578744401	181.49487203076	121.232578744401	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.633427309306	120.041090350312	181.633427309306	120.041090350312	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	180.87683702446	120.83243417891	180.87683702446	120.83243417891	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	180.767508910936	119.831463302096	180.767508910936	119.831463302096	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.995081933874	120.377517166925	181.995081933874	120.377517166925	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.085817023209	119.226676343489	181.085817023209	119.226676343489	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	180.629134204676	120.530163519684	180.629134204676	120.530163519684	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.874038868406	121.268218987952	181.874038868406	121.268218987952	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	180.907173428478	120.227637433207	180.907173428478	120.227637433207	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.0910688554	119.807922569681	181.0910688554	119.807922569681	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	182.32775861934	119.566204479852	182.32775861934	119.566204479852	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.092477146114	120.233211649775	181.092477146114	120.233211649775	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.800396483504	119.321425617029	181.800396483504	119.321425617029	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	181.224119882168	120.074687421574	181.224119882168	120.074687421574	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.9558029513159	68.4591063195204	74.9558029513159	68.4591063195204	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.5742207844937	69.2727735836599	73.5742207844937	69.2727735836599	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.5237666944409	67.8324341775653	74.5237666944409	67.8324341775653	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.5211277934697	69.2409137405023	75.5211277934697	69.2409137405023	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.5737568432443	69.251933892765	74.5737568432443	69.251933892765	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.2902413733316	68.9290489502538	74.2902413733316	68.9290489502538	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.6761661136332	68.5988443838722	74.6761661136332	68.5988443838722	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.3843868922311	68.3413254810042	75.3843868922311	68.3413254810042	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.7053416237922	68.4497207032422	74.7053416237922	68.4497207032422	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.1282995582237	68.3704167806172	74.1282995582237	68.3704167806172	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.0083788352649	68.2377287120724	75.0083788352649	68.2377287120724	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.5685882358494	69.7444130681855	73.5685882358494	69.7444130681855	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.7277557107633	69.491660632123	74.7277557107633	69.491660632123	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.9597860482043	69.353552040343	74.9597860482043	69.353552040343	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.6644994747649	69.249796836569	73.6644994747649	69.249796836569	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.5277365010349	68.5327176949747	74.5277365010349	68.5327176949747	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.6548182892605	69.5740961293783	74.6548182892605	69.5740961293783	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.1588777912319	68.9006096413472	74.1588777912319	68.9006096413472	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.9773002736334	68.5382582171142	73.9773002736334	68.5382582171142	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.6665951245852	69.4438178428964	73.6665951245852	69.4438178428964	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.9815753429079	68.4634800711136	73.9815753429079	68.4634800711136	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.8843155912852	69.5290168236934	73.8843155912852	69.5290168236934	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.8984844816389	69.3728825758399	73.8984844816389	69.3728825758399	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.2617972574457	68.7854204101432	75.2617972574457	68.7854204101432	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.8267441136136	68.8435252967747	74.8267441136136	68.8435252967747	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.8331627884157	69.400899404254	74.8331627884157	69.400899404254	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.7897680667004	69.3601727882732	74.7897680667004	69.3601727882732	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.9201782096198	68.9426204505255	74.9201782096198	68.9426204505255	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.7559355554134	68.4787973385027	73.7559355554134	68.4787973385027	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.5211260257207	68.7690369692337	74.5211260257207	68.7690369692337	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	73.9181141006665	69.1308245239317	73.9181141006665	69.1308245239317	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.462775360217	68.892531337454	74.462775360217	68.892531337454	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.5324365116509	69.2743318173176	75.5324365116509	69.2743318173176	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.421232819017	69.3810199532669	74.421232819017	69.3810199532669	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.2580609827584	68.7940218220629	74.2580609827584	68.7940218220629	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.2275549522445	68.3049634254075	74.2275549522445	68.3049634254075	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.2877020781413	69.243319639863	74.2877020781413	69.243319639863	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.464794871583	68.5159104722804	75.464794871583	68.5159104722804	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.8485760746386	69.0389434859574	74.8485760746386	69.0389434859574	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.0965507526372	68.2737193511861	75.0965507526372	68.2737193511861	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.1460824631703	68.6048131610845	75.1460824631703	68.6048131610845	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.7153283631271	68.8220077402914	74.7153283631271	68.8220077402914	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.1934785711719	69.1665832221695	74.1934785711719	69.1665832221695	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.4179920554112	68.3745773739575	74.4179920554112	68.3745773739575	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.7264937388201	69.3520363099938	74.7264937388201	69.3520363099938	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.8554494129143	69.3844052953152	74.8554494129143	69.3844052953152	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.744374951015	69.2577206272436	74.744374951015	69.2577206272436	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.4487252382281	69.4580454835352	74.4487252382281	69.4580454835352	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.1957433735969	68.6490665493214	74.1957433735969	68.6490665493214	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.6738285756257	68.500517562998	75.6738285756257	68.500517562998	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	74.0862803260059	68.385467834575	74.0862803260059	68.385467834575	1000	10000	320	0	1	0	1	1	1	0	1	0	0
0	75.2997673308786	68.7503867224995	75.2997673308786	68.7503867224995	1000	10000	320	0	1	0	1	1	1	0	1	0	0
